Timestamp,Src_MAC,Dst_MAC,EtherType,Frame_Length,Label
1707517253.908960,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1049,Unknown
1707517253.915935,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,302,Unknown
1707517253.918752,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517253.918988,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517253.920672,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,754,Unknown
1707517253.920692,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,100,Unknown
1707517253.921838,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,599,Unknown
1707517253.922280,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517253.929408,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,276,Unknown
1707517253.947089,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517253.951381,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517253.956247,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,302,Unknown
1707517253.966854,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517253.967027,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517253.967628,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517253.976782,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1117,Unknown
1707517253.976803,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,100,Unknown
1707517253.982056,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517254.004142,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517254.013035,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,235,Unknown
1707517254.062728,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517254.070937,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,251,Unknown
1707517254.083281,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517254.102753,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,261,Unknown
1707517254.106137,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,97,Unknown
1707517254.106772,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517254.132744,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517254.132765,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517254.144616,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517254.144965,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517254.145198,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517254.149405,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517254.387733,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517254.488281,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517254.489768,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517254.693544,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517255.000502,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517255.308607,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517255.502066,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517255.505723,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517255.618289,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517255.624630,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,1483,Unknown
1707517258.139681,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517258.261421,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517258.265073,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517258.267490,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,258,Unknown
1707517258.322407,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,245,Unknown
1707517258.324184,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517258.325913,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517258.328683,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517258.430250,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517258.446892,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.322884,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,347,Unknown
1707517259.346018,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.476755,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517259.497356,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,1259,Unknown
1707517259.497950,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517259.505417,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.506309,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,258,Unknown
1707517259.520407,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.527950,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,228,Unknown
1707517259.530584,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,1243,Unknown
1707517259.530605,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,123,Unknown
1707517259.533966,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.534178,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.535045,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517259.536726,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517259.538029,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517259.544213,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517259.548760,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517259.553406,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.557142,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,184,Unknown
1707517259.642481,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517259.646154,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,221,Unknown
1707517259.676510,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.685526,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.685888,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.689721,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517259.692806,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517259.697274,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517259.701201,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.701802,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,178,Unknown
1707517259.793034,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517259.794527,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,141,Unknown
1707517259.809717,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.811519,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.814280,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517259.817497,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517259.971086,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517259.983116,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517260.530086,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,347,Unknown
1707517260.594229,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517260.638562,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,1307,Unknown
1707517260.661411,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517260.672920,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,1307,Unknown
1707517260.672941,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,123,Unknown
1707517260.747122,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517260.944304,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517260.953220,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517260.955388,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517260.959399,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,258,Unknown
1707517261.008410,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,245,Unknown
1707517261.033289,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517261.033422,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517261.044547,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517261.146956,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517261.154440,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517261.998968,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,347,Unknown
1707517262.066248,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.071126,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,1259,Unknown
1707517262.094240,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.101426,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,1243,Unknown
1707517262.101446,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,123,Unknown
1707517262.119741,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517262.191016,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517262.316300,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517262.321547,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517262.349041,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.369297,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,258,Unknown
1707517262.396518,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,228,Unknown
1707517262.448483,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.448933,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.451548,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517262.463025,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517262.467953,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517262.472928,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.473803,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,184,Unknown
1707517262.551989,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517262.553330,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.555432,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,221,Unknown
1707517262.560326,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.560535,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.560639,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517262.562863,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517262.565032,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517262.570294,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.570508,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,178,Unknown
1707517262.664304,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517262.669511,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,141,Unknown
1707517262.670057,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.672054,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.673657,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517262.683243,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517262.768125,36:cd:80:d9:58:3d,33:33:00:00:00:02,0x86dd,70,Unknown
1707517262.776383,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517262.778399,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517263.397630,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,347,Unknown
1707517263.466294,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517263.472798,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,1307,Unknown
1707517263.495805,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517263.502063,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,1307,Unknown
1707517263.502083,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,123,Unknown
1707517263.514987,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517263.773204,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517263.782876,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517263.785052,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517263.788614,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,258,Unknown
1707517263.827004,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,245,Unknown
1707517263.828534,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517263.829994,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517263.833262,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517263.935430,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517263.948683,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517264.828974,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,347,Unknown
1707517264.894236,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517264.907130,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,1259,Unknown
1707517264.929718,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517264.936225,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,1243,Unknown
1707517264.936245,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,123,Unknown
1707517264.938939,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517265.081924,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517265.086617,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517265.112921,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.113467,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,258,Unknown
1707517265.130681,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,228,Unknown
1707517265.141033,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.141289,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.148854,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517265.175883,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517265.178936,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517265.181338,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.186339,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,184,Unknown
1707517265.214391,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517265.215065,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517265.234234,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,123,Unknown
1707517265.249465,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517265.249814,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517265.251873,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.255452,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,221,Unknown
1707517265.256384,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.257648,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.261430,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517265.263125,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,74,Unknown
1707517265.272009,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,58,Unknown
1707517265.276564,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.277836,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,178,Unknown
1707517265.361247,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517265.362666,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,141,Unknown
1707517265.386550,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.386758,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.388305,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.394105,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517265.428595,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,816,Unknown
1707517265.435137,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517265.438747,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517265.438798,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517265.493451,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,54,Unknown
1707517265.496257,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517265.497553,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1049,Unknown
1707517265.513346,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,1483,Unknown
1707517265.545276,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517265.551281,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517265.756156,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517266.052639,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517266.130361,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,347,Unknown
1707517266.194266,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517266.200285,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,1307,Unknown
1707517266.223011,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,54,Unknown
1707517266.229818,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,1307,Unknown
1707517266.229839,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,123,Unknown
1707517266.251265,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517266.362509,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517266.434317,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517266.437573,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517266.446363,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,1483,Unknown
1707517266.673322,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517266.946894,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517267.252846,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517267.436287,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517267.439549,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517267.460550,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,0x800,1483,Unknown
1707517267.540370,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517277.368533,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,816,Unknown
1707517277.368898,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517277.368965,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517277.372149,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517277.393991,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517277.451230,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1049,Unknown
1707517277.510080,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517277.679743,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517277.982343,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517278.280104,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517278.360207,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517278.363736,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517278.577063,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517278.864116,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517279.176664,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517279.369213,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517279.371816,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517279.479046,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517281.330898,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,911,Unknown
1707517281.357366,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517281.409371,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,219,Unknown
1707517282.077421,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,219,Unknown
1707517283.421415,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,219,Unknown
1707517286.109460,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x800,219,Unknown
1707517286.461122,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x806,42,Unknown
1707517286.615281,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,816,Unknown
1707517286.618012,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,589,Unknown
1707517286.618084,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,589,Unknown
1707517286.618169,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517286.618250,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1468,Unknown
1707517286.618314,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,591,Unknown
1707517286.618351,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1514,Unknown
1707517286.618440,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1454,Unknown
1707517286.618477,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517286.620827,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1032,Unknown
1707517286.620898,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517286.639805,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517286.643684,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517286.644300,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517286.644606,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517286.645292,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517286.649945,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,302,Unknown
1707517286.650193,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,302,Unknown
